knr,knavn,aar,pm2,Menn_ya_p,Kvinner_ya_p,Total_ya_p,Total_t,rel_inc_l,rel_inc_h,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,nytt_bareal,nytt_bareal_pp
0106,Fredrikstad,2017,23918,59.41592653921421,57.837220276680824,58.62258334269418,80121,1.3000000000000007,-4.200000000000003,22.6,18.6,26.6,6.3,7.1,5.6,17320,0.2161730382796021
0111,Hvaler,2006,15134,61.642411642411645,60.62203479177649,61.13582831719445,3821,-1.3000000000000007,-0.3000000000000007,17.2,13.8,20.5,3.8,5.2,2.5,5310,1.38968856320335
0111,Hvaler,2007,16688,62.03562340966921,60.992167101827675,61.52061855670104,3880,-1,0.8999999999999986,17.5,14.3,20.8,4.2,5.8,2.6,2285,0.5889175257731959
0111,Hvaler,2008,18844,61.672473867595826,61.270491803278695,61.474375157788444,3961,-0.8999999999999986,0.8000000000000007,18.3,14.6,22.1,4.7,6.3,3.1,3714,0.9376420095935369
0111,Hvaler,2009,21060,61.46607231302625,61.44517433046993,61.45572786393196,3998,-2.6000000000000014,0.8000000000000007,18.5,14.3,22.7,4.6,6.2,3,7391,1.8486743371685843
0111,Hvaler,2010,21325,60.15399422521656,60.88689586447435,60.514075887392906,4085,-2.8000000000000007,0.7999999999999972,19.1,15,23.3,4.9,6.5,3.2,3822,0.9356181150550795
0111,Hvaler,2011,21979,59.4059405940594,60.421775380088285,59.90384615384615,4160,-1.6999999999999993,1.2999999999999972,20.4,15.9,24.8,5.3,6.9,3.6,3130,0.7524038461538461
0111,Hvaler,2012,20469,58.568738229755176,59.94236311239193,59.24869234427009,4206,-2.6999999999999993,2.200000000000003,20.4,15.7,25.1,6,7.6,4.3,4070,0.9676652401331431
0111,Hvaler,2013,21658,57.81902552204177,58.994833255049315,58.40336134453782,4284,-1.4000000000000004,1.1000000000000014,20.6,15.9,25.3,6.1,7.7,4.5,1907,0.44514472455648924
0111,Hvaler,2014,20148,57.149300857013984,58.6906408483172,57.91153670770633,4386,-1.5,0.7999999999999972,21.1,16.4,25.7,6.3,7.6,5.1,4890,1.1149110807113543
0111,Hvaler,2015,26621,56.03907637655418,58.66247755834829,57.34375000000001,4480,-1.8000000000000007,2.299999999999997,21.3,16.4,26.2,6.6,7.8,5.3,4188,0.9348214285714286
0111,Hvaler,2016,27511,55.64373897707231,58.00267498885421,56.81667036133895,4511,-2.4000000000000004,2.799999999999997,21.7,17.1,26.3,7,8.1,6,4264,0.9452449567723343
0111,Hvaler,2017,28848,55.03502626970228,57.14285714285714,56.07704228470224,4517,-2.6999999999999993,2.799999999999997,21.9,16.9,27,7.1,8.1,6,4316,0.9555014390081913
0119,Marker,2006,9145,57.66590389016019,55.03699487763233,56.34807417974322,3505,5.699999999999999,-7.300000000000001,11.9,8.4,15.3,1.9,2.5,1.3,544,0.15520684736091298
0119,Marker,2007,8918,57.42743312464428,55.22727272727273,56.32641455786182,3517,3,-7.100000000000001,12,8.7,15.3,2,2.6,1.5,743,0.21125959624680124
0119,Marker,2008,11058,58.17555938037866,55.11627906976744,56.656078544614495,3463,3.1000000000000014,-8.2,12.8,9.4,16.2,2,2.6,1.4,348,0.10049090384060064
0119,Marker,2009,11132,58.752166377816295,54.582366589327144,56.67149059334298,3455,4.399999999999999,-9.2,13,9.5,16.4,2,2.7,1.4,545,0.1577424023154848
0119,Marker,2010,9634,58.156840297653126,55.51044083526682,56.842408527801794,3471,3.1999999999999993,-9.200000000000003,13.1,9.5,16.7,2.2,2.6,1.9,1132,0.3261307980409104
0119,Marker,2011,11552,58.12356979405035,54.513888888888886,56.32911392405063,3476,4.300000000000001,-8.700000000000003,13.1,9.3,16.9,2.6,3.1,2,1439,0.41398158803222096
0119,Marker,2012,10809,57.52658086177952,55.11265164644714,56.338828880045476,3518,3.3000000000000007,-8.799999999999997,13.8,9.6,17.9,2.6,3.1,2.1,566,0.16088686753837408
0119,Marker,2013,11745,56.82068206820682,54.21141888072357,55.533872316699195,3587,2.5999999999999996,-7.899999999999999,14.5,10,19,2.6,3,2.3,1086,0.30275996654586007
0119,Marker,2014,11899,56.41873278236914,54.519932622122404,55.47830923248054,3596,2.5,-7.200000000000003,15.4,11.2,19.6,2.7,3,2.4,1119,0.31117908787541715
0119,Marker,2015,13980,55.50684931506849,53.74720357941835,54.63603653473568,3613,1.1999999999999993,-7.700000000000003,15.1,10.4,19.9,2.9,3.4,2.5,1638,0.45336285635206197
0119,Marker,2016,14965,55.55555555555556,53.607666290868096,54.59833795013851,3610,1.5999999999999996,-8.200000000000003,15.2,10.9,19.7,3.3,3.3,3.2,1410,0.39058171745152354
0119,Marker,2017,16157,55.83921781640413,53.13211845102506,54.5176536002224,3597,1.3000000000000007,-7.200000000000003,15.3,10.7,20,3.6,3.9,3.4,1526,0.42424242424242425
0122,Trøgstad,2006,9210,61.646024770275666,57.76892430278885,59.704767604229005,5013,2.6999999999999993,-4.300000000000001,12.4,8.7,16.2,1.8,2.2,1.4,1283,0.255934570117694
0122,Trøgstad,2007,10867,61.58439490445859,57.57453666398066,59.591509811774124,4994,3,-4.100000000000001,13,9.1,16.8,1.9,2.3,1.5,3430,0.6868241890268322
0122,Trøgstad,2008,10751,61.63346613545817,57.5721629102412,59.59515776939869,5039,3.1000000000000014,-5.199999999999999,13.3,9.3,17.2,2,2.3,1.7,1249,0.24786664020639015
0122,Trøgstad,2009,10328,61.67522718293165,58.18759936406995,59.936595997622355,5047,1.3999999999999986,-6.199999999999999,13.5,9.2,17.8,1.8,2,1.6,449,0.08896374083614028
0122,Trøgstad,2010,11192,61.7096018735363,57.865612648221344,59.79968578161823,5092,2.1999999999999993,-6.200000000000003,13.8,9.5,18.1,2,2.2,1.7,565,0.11095836606441477
0122,Trøgstad,2011,11030,61.83500385505012,57.06436420722135,59.47102294826916,5142,1.3000000000000007,-5.700000000000003,13.9,9.7,18.2,2.1,2.3,1.9,298,0.057954103461688056
0122,Trøgstad,2012,11252,60.392304790645035,56.7367601246106,58.593600306572135,5219,0.3000000000000007,-5.799999999999997,13.9,9.4,18.6,2.2,2.4,1.9,1132,0.21689978923165357
0122,Trøgstad,2013,11878,59.87449243263197,56.084243369734786,58.031481130286366,5273,0.5999999999999996,-4.899999999999999,14.2,9.5,19,2.1,2.3,2,709,0.13445856248814717
0122,Trøgstad,2014,12367,59.461426491994175,56.340718105423996,57.938874394334704,5366,1.5,-4.200000000000003,14.4,10,19,2.5,2.4,2.6,2259,0.42098397316436825
0122,Trøgstad,2015,12901,59.515062454077885,56.21189024390244,57.89375233819678,5346,0.1999999999999993,-3.700000000000003,15.1,10.7,19.6,2.7,2.6,2.8,705,0.13187429854096522
0122,Trøgstad,2016,14331,59.613279824881424,55.95695618754804,57.832678270634474,5343,0.5999999999999996,-4.200000000000003,15.4,10.9,20.1,2.8,2.6,3.1,1406,0.263148044169942
0122,Trøgstad,2017,16731,59.774709302325576,56.022944550669216,57.94671138438606,5367,0.3000000000000007,-4.200000000000003,15.9,11.1,20.9,3.2,2.8,3.6,1350,0.2515371716042482
0123,Spydeberg,2006,12538,60.71280563613759,58.411788784281626,59.555189456342674,4856,-2.3000000000000007,1.6999999999999993,14.4,12.6,16.1,3.1,3.7,2.4,3199,0.6587726523887973
0123,Spydeberg,2007,15573,60.62322946175638,58.457811869196604,59.5392077607114,4948,-3,0.8999999999999986,14.3,12.1,16.4,3.4,4.3,2.6,3462,0.6996766370250607
0123,Spydeberg,2008,14897,60.15779092702169,58.62884160756501,59.39286418292923,5073,-1.8999999999999986,-0.1999999999999993,14.8,12.3,17.2,3.5,4.4,2.7,3428,0.6757342795190223
0123,Spydeberg,2009,14552,59.81344733773805,58.174757281553404,58.993783993784,5148,-2.6000000000000014,-0.1999999999999993,15.6,12.8,18.3,3.6,4.4,2.8,1710,0.3321678321678322
0123,Spydeberg,2010,15150,59.4140625,57.92098197161488,58.66073156570544,5167,-1.8000000000000007,0.7999999999999972,16.2,13.2,19.1,3.9,4.7,3.1,2085,0.40352235339655507
0123,Spydeberg,2011,17318,59.59402527767139,58.02562170308968,58.80341880341881,5265,-1.6999999999999993,0.29999999999999716,16.7,13.9,19.2,3.9,4.6,3.3,2971,0.564292497625831
0123,Spydeberg,2012,16779,58.11773528308961,57.702349869451695,57.909498878085266,5348,-1.6999999999999993,-0.7999999999999972,17.1,14.3,19.8,4.2,4.8,3.7,3737,0.6987658937920718
0123,Spydeberg,2013,18661,58.18181818181818,57.452276064610864,57.818779685787355,5474,-0.40000000000000036,0.10000000000000142,16.9,13.6,20.1,4.3,4.9,3.6,3311,0.6048593350383632
0123,Spydeberg,2014,19767,58.112407211028625,56.861340021497675,57.49110320284697,5620,-1.5,-0.20000000000000284,17.1,13.2,20.9,4.9,5.2,4.6,3031,0.5393238434163701
0123,Spydeberg,2015,20652,56.65623913799096,57.05150976909413,56.85172171468727,5692,-0.8000000000000007,0.29999999999999716,17.5,13.4,21.8,5.1,5.6,4.6,647,0.11366830639494027
0123,Spydeberg,2016,22015,57.08432912256743,56.323477021731385,56.71199442119944,5736,-0.40000000000000036,0.7999999999999972,18,14.1,21.9,5.4,5.8,5,3611,0.6295327754532776
0123,Spydeberg,2017,23320,57.35797399041752,56.032360182905386,56.70424978317433,5765,-1.6999999999999993,1.7999999999999972,18.4,14.4,22.5,5.7,5.9,5.6,804,0.13946227233304423
0124,Askim,2006,12059,61.553927904638805,58.71762913723862,60.10998307952623,14184,2.6999999999999993,-3.3000000000000007,14.5,13.2,15.7,3,4.5,1.6,2506,0.17667794698251552
0124,Askim,2007,13670,60.91168091168091,58.352715829798875,59.6063926303301,14329,2,-4.100000000000001,14.8,13.4,16.1,3.1,4.4,1.9,2344,0.16358433945146206
0124,Askim,2008,13685,60.89887640449439,58.541893362350386,59.70149253731343,14472,2.1000000000000014,-5.199999999999999,15.1,13.5,16.7,3.3,4.5,2,1649,0.11394416804864566
0124,Askim,2009,13700,61.189488243430155,58.758196172889065,59.953750935183294,14703,2.3999999999999986,-5.199999999999999,15.2,13.7,16.7,3.3,4.5,2.1,2270,0.15439026049105625
0124,Askim,2010,13925,60.96634093376765,58.73799359658485,59.84257265877287,14864,1.1999999999999993,-5.200000000000003,15.4,13.7,17,3.3,4.4,2.3,2301,0.15480355220667386
0124,Askim,2011,15309,60.72347920335998,58.54144527098831,59.62170501039641,14909,1.3000000000000007,-5.700000000000003,15.6,13.6,17.6,3.5,4.5,2.5,2055,0.1378362063183312
0124,Askim,2012,14979,60.202450719232814,58.05218766473379,59.12162162162162,15096,0.3000000000000007,-5.799999999999997,15.7,13.4,17.9,3.5,4.5,2.6,4684,0.3102808691043985
0124,Askim,2013,15614,60.279020794946035,58.0536477905922,59.157688540646426,15315,0.5999999999999996,-5.899999999999999,16,13.5,18.3,3.7,4.7,2.8,2082,0.13594515181194908
0124,Askim,2014,17248,59.866614358571994,58.07529230373893,58.96305897602075,15430,-0.5,-5.200000000000003,16.5,13.6,19.2,4,4.9,3,3914,0.25366169799092675
0124,Askim,2015,17444,58.68805796351404,57.97790339157246,58.331721781731446,15513,0.1999999999999993,-4.700000000000003,16.8,13.8,19.7,4.1,4.8,3.3,4604,0.2967833430026429
0124,Askim,2016,19064,58.08700141990448,57.70208439247585,57.89305155299391,15615,-0.40000000000000036,-5.200000000000003,17.2,14.2,20.1,4.3,4.9,3.7,3689,0.2362471982068524
0124,Askim,2017,21902,57.88057406458227,57.56695300656898,57.722646310432566,15720,0.3000000000000007,-4.200000000000003,17.5,14.4,20.5,4.3,5,3.7,4967,0.3159669211195929
0125,Eidsberg,2006,10494,60.36428430013858,56.997699386503065,58.653939807149115,10267,2.6999999999999993,-5.300000000000001,13.1,10.5,15.6,2.6,3.5,1.6,2122,0.20668160124671278
0125,Eidsberg,2007,12091,59.81637038484079,57.292859870179456,58.54011779472821,10357,3,-6.100000000000001,13.4,10.3,16.3,2.7,3.7,1.7,4561,0.44037848797914453
0125,Eidsberg,2008,11738,59.24216195422196,57.40112994350282,58.31192311352174,10509,3.1000000000000014,-6.199999999999999,13.9,10.8,17,2.7,3.6,1.8,5585,0.5314492339899134
0125,Eidsberg,2009,12129,59.23687193048735,57.7399667098206,58.48051583964116,10701,3.3999999999999986,-8.2,14.4,11.1,17.6,2.7,3.6,1.8,1465,0.13690309316886273
0125,Eidsberg,2010,11904,59.34475055845123,57.18480455129381,58.257092690139544,10821,4.199999999999999,-8.200000000000003,14.7,11.3,17.8,2.7,3.5,1.9,1978,0.18279271786341372
0125,Eidsberg,2011,12231,59.258579555881816,57.0752139865234,58.16270566727605,10940,3.3000000000000007,-7.700000000000003,14.9,11.4,18.2,2.8,3.6,2.1,2060,0.1882998171846435
0125,Eidsberg,2012,13013,58.89111800109429,56.2702120014373,57.57082088876822,11049,2.3000000000000007,-8.799999999999997,15.6,12.2,18.8,3,3.8,2.3,815,0.07376233143270884
0125,Eidsberg,2013,13344,58.923462088698145,56.57683383901482,57.748995087092446,11195,2.5999999999999996,-8.899999999999999,15.9,12.3,19.4,3.1,3.8,2.5,1601,0.14301027244305495
0125,Eidsberg,2014,14034,58.73296761635108,56.92877291960507,57.829197209220176,11323,2.5,-8.200000000000003,16.5,12.9,20.1,3.6,4.1,3,1356,0.11975624834407843
0125,Eidsberg,2015,14875,58.30109039746746,56.3613905064408,57.33286356029244,11353,0.1999999999999993,-7.700000000000003,16.9,12.8,20.9,3.8,4.2,3.4,2587,0.22786928565136969
0125,Eidsberg,2016,17699,58.39581517000872,56.368132838721074,57.388557388557395,11396,1.5999999999999996,-7.200000000000003,16.8,12.4,21.2,3.8,4.3,3.3,1295,0.11363636363636363
0125,Eidsberg,2017,17434,58.954316484280014,56.85962117188883,57.91688584955287,11406,1.3000000000000007,-7.200000000000003,17.1,12.7,21.5,4,4.2,3.7,4205,0.3686656145888129
0127,Skiptvet,2006,10670,62.35498839907193,56.74224343675418,59.588235294117645,3400,0.6999999999999993,-5.300000000000001,12.8,10.6,15,1.6,2,1.2,733,0.21558823529411764
0127,Skiptvet,2007,11804,62.12034383954155,57.014388489208635,59.62496337532962,3413,-1,-5.100000000000001,12.6,10.2,15,1.5,1.8,1.2,2054,0.6018165836507472
0127,Skiptvet,2008,12657,59.95562950637826,56.736353077816496,58.38297872340426,3525,0.10000000000000142,-2.1999999999999993,13,10.2,15.9,1.5,1.6,1.4,998,0.28312056737588653
0127,Skiptvet,2009,11802,60.41902604756512,56.83661645422943,58.6483390607102,3492,-0.6000000000000014,-3.1999999999999993,13,10,16.1,1.6,1.5,1.6,2560,0.7331042382588774
0127,Skiptvet,2010,13247,60.29082774049217,56.47461494580719,58.40158147415985,3541,-0.8000000000000007,-2.200000000000003,13.3,10.6,16.1,1.6,1.7,1.6,1787,0.504659700649534
0127,Skiptvet,2011,12779,59.25925925925925,56.02716468590832,57.66219239373602,3576,-0.6999999999999993,-1.7000000000000028,13.5,10.5,16.5,1.9,2,1.8,794,0.22203579418344518
0127,Skiptvet,2012,13542,59.29786066922655,55.530973451327434,57.42219774166896,3631,-0.6999999999999993,-2.799999999999997,13.9,10.9,16.9,2.1,2.2,2,798,0.21977416689617185
0127,Skiptvet,2013,15276,59.40217391304348,55.19693654266958,57.30643402399127,3668,-0.40000000000000036,-1.8999999999999986,14.2,10.8,17.6,2.3,2.5,2.2,708,0.193020719738277
0127,Skiptvet,2014,14093,59.28495197438634,55.96330275229357,57.6334853769788,3727,-0.5,-1.2000000000000028,14.8,11.5,18.2,2.6,2.6,2.7,1302,0.34934263482693856
0127,Skiptvet,2015,14325,58.611552729199786,56.29067245119306,57.46448673277942,3731,1.1999999999999993,-0.7000000000000028,14.9,11.4,18.5,2.7,2.9,2.5,1894,0.5076387027606539
0127,Skiptvet,2016,17689,59.3716719914803,55.5793991416309,57.48262960983431,3742,-0.40000000000000036,-0.20000000000000284,15.4,11.8,19,2.9,2.9,2.8,1547,0.4134152859433458
0127,Skiptvet,2017,19582,58.40380549682875,55.79058699101005,57.097541633624104,3783,-0.6999999999999993,0.7999999999999972,15.8,11.8,19.8,2.8,2.9,2.8,1179,0.31165741475019826
0128,Rakkestad,2006,9780,60.12623490669594,55.77646426652338,57.928319304914474,7366,2.6999999999999993,-5.300000000000001,11.8,8.6,14.9,1.8,2.5,1.1,3125,0.4242465381482487
0128,Rakkestad,2007,10808,60.72106261859582,55.843808504947845,58.26602046311255,7428,2,-5.100000000000001,12.3,8.7,15.9,1.9,2.6,1.2,3033,0.40831987075928916
0128,Rakkestad,2008,12316,60.39205155746509,56.31759430229491,58.33666001330672,7515,2.1000000000000014,-4.199999999999999,12.9,9.2,16.5,1.9,2.6,1.3,2584,0.34384564204923485
0128,Rakkestad,2009,12236,60.74966532797858,56.28822121776123,58.511205976520806,7496,3.3999999999999986,-5.199999999999999,13,9.3,16.6,2,2.5,1.5,267,0.035618996798292425
0128,Rakkestad,2010,11291,60.87536696023486,56.15384615384615,58.50738326460024,7517,2.1999999999999993,-5.200000000000003,13.2,9.3,17.1,2.1,2.5,1.8,567,0.07542902753758148
0128,Rakkestad,2011,12428,60.45898179899763,56.14173228346456,58.2949611893172,7601,1.3000000000000007,-5.700000000000003,13.4,9.2,17.6,2.3,2.7,1.9,4308,0.5667675305880805
0128,Rakkestad,2012,12816,60.36363636363637,56.4968814968815,58.43076123668486,7698,1.3000000000000007,-4.799999999999997,13.7,9.1,18.4,2.2,2.6,1.7,5644,0.7331774486879709
0128,Rakkestad,2013,13295,59.89847715736041,56.607142857142854,58.25699745547074,7860,1.5999999999999996,-5.899999999999999,14,9.2,18.7,2.2,2.7,1.8,3522,0.4480916030534351
0128,Rakkestad,2014,14085,59.590920429034675,56.569987389659524,58.088788562829194,7974,1.5,-5.200000000000003,14.7,9.9,19.4,2.7,3.1,2.4,3666,0.4597441685477803
0128,Rakkestad,2015,14676,59.26756352765321,56.21567648527209,57.743142144638405,8020,0.1999999999999993,-3.700000000000003,15.2,9.8,20.6,2.9,3.2,2.7,3461,0.43154613466334163
0128,Rakkestad,2016,15500,58.55878012788982,55.82379293180687,57.199406234537356,8084,-0.40000000000000036,-3.200000000000003,15.1,9.7,20.5,3,3.2,2.8,3975,0.4917120237506185
0128,Rakkestad,2017,17320,58.26446280991735,55.75264843557527,57.01700721889147,8173,0.3000000000000007,-2.200000000000003,15.2,9.7,20.9,3.1,3.2,2.9,2067,0.25290590970267957
0135,Råde,2006,13775,58.18686401480111,57.043320205998185,57.61002444987775,6544,-3.3000000000000007,2.6999999999999993,16.5,14,19,3.4,4.9,1.9,2430,0.3713325183374083
0135,Råde,2007,14828,58.58130447850917,57.3790201382627,57.98016230838593,6654,-4,1.8999999999999986,16.8,14.3,19.3,3.6,4.8,2.3,2048,0.30778479110309587
0135,Råde,2008,15004,58.73900293255132,57.452415812591504,58.0952380952381,6825,-2.8999999999999986,2.8000000000000007,17.4,14.8,19.9,3.8,4.9,2.6,2313,0.3389010989010989
0135,Råde,2009,16731,58.84592852958407,57.257109004739334,58.055964653902805,6790,-2.6000000000000014,2.8000000000000007,17.2,14.8,19.6,3.9,4.9,2.9,4204,0.6191458026509573
0135,Råde,2010,15701,58.86770652801848,57.66081871345029,58.26794536471955,6882,-3.8000000000000007,1.7999999999999972,17.5,14.8,20.2,4.2,5.2,3.2,2726,0.3961057832025574
0135,Råde,2011,18175,58.84703196347032,57.088901801278325,57.97581341779442,6946,-2.6999999999999993,2.299999999999997,18.1,14.9,21.3,4.2,5.1,3.3,1910,0.27497840483731645
0135,Råde,2012,16961,58.806898501555,56.231884057971016,57.53542292829541,6987,-3.6999999999999993,2.200000000000003,18.2,14.8,21.5,4.2,5,3.4,2014,0.28824960641190783
0135,Råde,2013,17463,58.32869080779945,56.56944845509674,57.464908549553385,7053,-3.4000000000000004,2.1000000000000014,18.4,15.1,21.8,4.4,5.2,3.6,2544,0.3606975754997873
0135,Råde,2014,18454,58.193335169374826,57.12640368557443,57.67173423423423,7104,-1.5,1.7999999999999972,19.1,15.8,22.3,4.9,5.5,4.4,1351,0.19017454954954954
0135,Råde,2015,19684,57.95053003533569,56.36518287496456,57.17457674160422,7206,-0.8000000000000007,2.299999999999997,19.2,15.5,23,5,5.5,4.4,1573,0.21829031362753262
0135,Råde,2016,20196,57.393151048579774,55.84958217270195,56.639934756014675,7357,-0.40000000000000036,1.7999999999999972,19.7,16.1,23.3,5.4,5.9,4.9,1643,0.22332472475193693
0135,Råde,2017,23894,57.37272487470324,55.919046298863314,56.663963233306305,7398,-0.6999999999999993,1.7999999999999972,19.7,15.8,23.7,5.6,6,5.3,937,0.1266558529332252
0136,Rygge,2006,15320,57.63330898466034,57.930739632321504,57.783869571490406,13862,-2.3000000000000007,0.6999999999999993,17.5,15.2,19.7,4.2,6.1,2.4,7552,0.544798730341942
0136,Rygge,2007,17721,57.68781058170126,57.49606974417607,57.59086639208035,13839,-2,0.8999999999999986,17.5,14.8,19.9,4.3,6.2,2.4,6140,0.4436736758436303
0136,Rygge,2008,18531,57.50580720092915,57.472245943637915,57.48886014086531,13914,-0.8999999999999986,0.8000000000000007,17.9,15.4,20.3,4.3,6.3,2.5,10130,0.7280436969958315
0136,Rygge,2009,17248,57.90074158585282,57.42281122233187,57.66040411201702,14105,-1.6000000000000014,-0.1999999999999993,18.4,15.7,20.9,4.5,6.2,2.9,6174,0.43771712158808934
0136,Rygge,2010,19093,57.94655414908579,57.10705833217319,57.524662422164695,14293,-0.8000000000000007,-0.20000000000000284,18.8,16.1,21.3,4.7,6.4,3.1,7302,0.5108794514797453
0136,Rygge,2011,19599,57.783051793941084,57.09761806416081,57.43795924026064,14426,-2.6999999999999993,1.2999999999999972,19.3,16.3,22.2,4.9,6.4,3.5,8709,0.6037016497989741
0136,Rygge,2012,20022,57.906976744186046,56.79447229372714,57.3480362126472,14691,-1.6999999999999993,1.2000000000000028,19.3,16,22.4,5.1,6.6,3.6,6264,0.42638350010210335
0136,Rygge,2013,21020,58.06148476305545,56.51769087523277,57.286029264381646,14967,-2.4000000000000004,0.10000000000000142,19.7,16.4,23,5.2,6.7,3.8,6704,0.4479187545934389
0136,Rygge,2014,21839,58.5708604003712,56.17888330246097,57.37368386199589,15101,-1.5,0.7999999999999972,19.8,16.4,23.2,5.5,6.9,4.2,3218,0.21309847029998014
0136,Rygge,2015,23212,58.49849061556635,56.39512003148367,57.446529326859995,15242,-2.8000000000000007,1.2999999999999972,20.2,16.6,23.9,5.7,7.1,4.4,5004,0.32830337226085815
0136,Rygge,2016,25064,58.464313321308936,56.65280665280665,57.56242722215035,15458,-2.4000000000000004,0.7999999999999972,20.6,16.8,24.4,6,7.1,5,4882,0.3158235218010092
0136,Rygge,2017,27994,58.42298443235033,57.366811113943406,57.8967422366165,15747,-1.6999999999999993,0.7999999999999972,21.3,17,25.5,6.3,7.5,5.1,4566,0.2899599923795009
0137,Våler (Østfold),2006,11590,59.980806142034545,59.78862606945143,59.887005649717516,4071,-6.300000000000001,2.6999999999999993,14,10.9,17.4,3.1,4.2,2.1,2385,0.5858511422254974
0137,Våler (Østfold),2007,13406,60.15992474129821,59.67423494570583,59.92292870905588,4152,-5,4.899999999999999,14.5,10.4,18.8,3,4,2,549,0.13222543352601157
0137,Våler (Østfold),2008,14014,60.85164835164834,59.357005758157385,60.121836925960636,4268,-5.899999999999999,5.800000000000001,14.5,10.5,18.7,3.2,4.2,2.2,0,0
0137,Våler (Østfold),2009,14018,61.409691629955944,59.16012921089063,60.31102096010819,4437,-3.6000000000000014,3.8000000000000007,15,10.9,19.4,3.3,4.2,2.4,3220,0.7257155735857561
0137,Våler (Østfold),2010,15285,59.93000874890638,59.28636779505947,59.61538461538461,4472,-1.8000000000000007,3.799999999999997,15.2,10.8,19.8,3.5,4.5,2.5,2131,0.47652057245080504
0137,Våler (Østfold),2011,15943,60.70970500213767,59.13160250671441,59.93877104745244,4573,-1.6999999999999993,4.299999999999997,16.2,11.2,21.4,3.4,4.4,2.5,1757,0.3842116772359501
0137,Våler (Østfold),2012,16485,59.7667638483965,58.28993055555556,59.04357066950053,4705,-1.6999999999999993,4.200000000000003,16.5,11.6,21.6,3.6,4.3,2.9,1082,0.22996811902231667
0137,Våler (Østfold),2013,17000,60.82268370607029,58.86102847428815,59.87234918674079,4857,-2.4000000000000004,5.100000000000001,17.8,12.2,23.5,3.4,4.1,2.7,3357,0.6911673872760964
0137,Våler (Østfold),2014,18173,60.73957513768686,58.41543513957307,59.60224989955806,4978,-1.5,5.799999999999997,18.5,13,24.4,4.2,5,3.3,4051,0.8137806347930896
0137,Våler (Østfold),2015,20059,60.28963414634146,58.48142164781906,59.411764705882355,5100,-1.8000000000000007,6.299999999999997,19,13.5,24.8,4.2,4.7,3.7,6866,1.3462745098039215
0137,Våler (Østfold),2016,20386,60.09796533534287,58.846761453396525,59.487080601619745,5186,-2.4000000000000004,6.799999999999997,19.4,13.5,25.7,4.2,4.8,3.7,5395,1.0403008098727342
0137,Våler (Østfold),2017,22207,60.56747908330302,59.164733178654295,59.8875351452671,5335,-1.6999999999999993,7.799999999999997,19.8,13.7,26.3,4.4,4.8,4,5157,0.9666354264292408
0138,Hobøl,2006,12039,60.138949196699954,61.167624944714724,60.64855390008764,4564,-4.300000000000001,2.6999999999999993,15.6,12.2,19,4.1,5.4,2.8,0,0
0138,Hobøl,2007,14917,60.40763226366002,60.29929577464789,60.35386631716907,4578,-2,2.8999999999999986,16.2,12.5,19.9,4.1,5.6,2.6,1129,0.24661424202708607
0138,Hobøl,2008,13150,61.070663811563165,60.209881941407964,60.64474253569884,4622,-2.8999999999999986,3.8000000000000007,16.2,12.6,19.8,4.4,5.4,3.4,2185,0.472739073993942
0138,Hobøl,2009,13228,61.33162612035852,59.965487489214844,60.65222055352929,4661,-1.6000000000000014,1.8000000000000007,16.2,12.3,20.1,4.4,5.6,3.1,3756,0.8058356575842094
0138,Hobøl,2010,14575,61.80526535729211,59.68497232865049,60.75495571488824,4742,-2.8000000000000007,2.799999999999997,16.7,12.3,21.1,4.4,5.6,3.2,2176,0.4588781105018979
0138,Hobøl,2011,15950,61.6382806163828,60.100586756077114,60.882110469909314,4852,-2.6999999999999993,1.2999999999999972,17,12.2,22,4.7,5.6,3.7,805,0.16591096455070073
0138,Hobøl,2012,15053,61.76941553242594,59.59386655615416,60.7004683363877,4911,-1.6999999999999993,1.2000000000000028,17.8,12.6,23.1,4.7,5.5,3.9,2108,0.42924048055385866
0138,Hobøl,2013,16351,62.78520849724626,59.803117309269894,61.32530120481928,4980,-1.4000000000000004,0.10000000000000142,17.6,12.5,23,4.9,5.6,4.3,2040,0.40963855421686746
0138,Hobøl,2014,18222,62.79863481228669,58.94117647058823,60.902255639097746,5187,-1.5,0.7999999999999972,17.4,12.4,22.7,5.4,5.7,5.1,1846,0.3558897243107769
0138,Hobøl,2015,20005,62.980593189307946,59.15007656967841,61.10799176492607,5343,-1.8000000000000007,2.299999999999997,18,12.9,23.5,5.8,6.1,5.6,1058,0.1980160958263148
0138,Hobøl,2016,20008,62.30518303733237,59.16889058330156,60.776662950576,5382,-2.4000000000000004,1.7999999999999972,18.6,13.4,24.1,5.8,5.5,6,4428,0.822742474916388
0138,Hobøl,2017,21588,61.84626184626184,59.638109305760715,60.7701997480655,5557,-1.6999999999999993,2.799999999999997,19.3,13.9,25.1,6.3,6.2,6.5,5474,0.9850638833903185
0211,Vestby,2006,16696,61.90985485103132,61.27910492893861,61.592826202598985,13159,-6.300000000000001,8.7,20.7,18,23.3,6,7.4,4.6,4994,0.3795121209818375
0211,Vestby,2007,19776,61.86694635900509,60.89020771513353,61.3761741464142,13414,-5,9.899999999999999,21.3,18.4,24.1,6.1,7.4,4.9,5790,0.4316385865513642
